id,county,category,taxonomy_g,taxonomy_sg,sci_name,common_name
2825,Cortland,Animal,Amphibians,Salamanders,Ambystoma jeffersonianum x laterale,Jefferson Salamander Complex
2826,Cortland,Animal,Amphibians,Salamanders,Ambystoma maculatum,Spotted Salamander
2827,Cortland,Animal,Amphibians,Salamanders,Desmognathus fuscus,Dusky Salamander
2828,Cortland,Animal,Amphibians,Salamanders,Desmognathus ochrophaeus,Allegheny Mountain Dusky Salamander
2829,Cortland,Animal,Amphibians,Salamanders,Eurycea bislineata,Northern Two-lined Salamander
2830,Cortland,Animal,Amphibians,Salamanders,Gyrinophilus porphyriticus,Spring Salamander
2831,Cortland,Animal,Amphibians,Salamanders,Notophthalmus viridescens,Eastern Newt
2832,Cortland,Animal,Amphibians,Salamanders,Plethodon cinereus,Redback Salamander
2833,Cortland,Animal,Amphibians,Salamanders,Plethodon glutinosus,Northern Slimy Salamander
2834,Cortland,Animal,Birds,Blackbirds and Orioles,Agelaius phoeniceus,Red-winged Blackbird
2835,Cortland,Animal,Birds,Blackbirds and Orioles,Dolichonyx oryzivorus,Bobolink
2836,Cortland,Animal,Birds,Blackbirds and Orioles,Icterus galbula,Baltimore Oriole
2837,Cortland,Animal,Birds,Blackbirds and Orioles,Icterus spurius,Orchard Oriole
2838,Cortland,Animal,Birds,Blackbirds and Orioles,Molothrus ater,Brown-headed Cowbird
2839,Cortland,Animal,Birds,Blackbirds and Orioles,Quiscalus quiscula,Common Grackle
2840,Cortland,Animal,Birds,Blackbirds and Orioles,Sturnella magna,Eastern Meadowlark
2841,Cortland,Animal,Birds,Cardinals and Buntings,Cardinalis cardinalis,Northern Cardinal
2842,Cortland,Animal,Birds,Cardinals and Buntings,Passerina cyanea,Indigo Bunting
2843,Cortland,Animal,Birds,Cardinals and Buntings,Pheucticus ludovicianus,Rose-breasted Grosbeak
2844,Cortland,Animal,Birds,Cardinals and Buntings,Piranga olivacea,Scarlet Tanager
2845,Cortland,Animal,Birds,Chickadees and Titmice,Baeolophus bicolor,Tufted Titmouse
2846,Cortland,Animal,Birds,Chickadees and Titmice,Poecile atricapillus,Black-capped Chickadee
2847,Cortland,Animal,Birds,Creepers,Certhia americana,Brown Creeper
2848,Cortland,Animal,Birds,Crows and Jays,Corvus brachyrhynchos,American Crow
2849,Cortland,Animal,Birds,Crows and Jays,Corvus corax,Common Raven
2850,Cortland,Animal,Birds,Crows and Jays,Cyanocitta cristata,Blue Jay
2851,Cortland,Animal,Birds,Cuckoos,Coccyzus americanus,Yellow-billed Cuckoo
2852,Cortland,Animal,Birds,Cuckoos,Coccyzus erythropthalmus,Black-billed Cuckoo
2853,Cortland,Animal,Birds,Finches and Crossbills,Coccothraustes vespertinus,Evening Grosbeak
2854,Cortland,Animal,Birds,Finches and Crossbills,Haemorhous mexicanus,House Finch
2855,Cortland,Animal,Birds,Finches and Crossbills,Haemorhous purpureus,Purple Finch
2856,Cortland,Animal,Birds,Finches and Crossbills,Loxia curvirostra,Red Crossbill
2857,Cortland,Animal,Birds,Finches and Crossbills,Spinus pinus,Pine Siskin
2858,Cortland,Animal,Birds,Finches and Crossbills,Spinus tristis,American Goldfinch
2859,Cortland,Animal,Birds,Flycatchers,Contopus virens,Eastern Wood-Pewee
2860,Cortland,Animal,Birds,Flycatchers,Empidonax alnorum,Alder Flycatcher
2861,Cortland,Animal,Birds,Flycatchers,Empidonax minimus,Least Flycatcher
2862,Cortland,Animal,Birds,Flycatchers,Empidonax traillii,Willow Flycatcher
2863,Cortland,Animal,Birds,Flycatchers,Myiarchus crinitus,Great Crested Flycatcher
2864,Cortland,Animal,Birds,Flycatchers,Sayornis phoebe,Eastern Phoebe
2865,Cortland,Animal,Birds,Flycatchers,Tyrannus tyrannus,Eastern Kingbird
2866,Cortland,Animal,Birds,Gnatcatchers,Polioptila caerulea,Blue-gray Gnatcatcher
2867,Cortland,Animal,Birds,Grebes,Podilymbus podiceps,Pied-billed Grebe
2868,Cortland,Animal,Birds,Hummingbirds and Swifts,Archilochus colubris,Ruby-throated Hummingbird
2869,Cortland,Animal,Birds,Hummingbirds and Swifts,Chaetura pelagica,Chimney Swift
2870,Cortland,Animal,Birds,Kingfishers,Megaceryle alcyon,Belted Kingfisher
2871,Cortland,Animal,Birds,Kinglets,Regulus satrapa,Golden-crowned Kinglet
2872,Cortland,Animal,Birds,Larks,Eremophila alpestris,Horned Lark
2873,Cortland,Animal,Birds,Loons,Gavia immer,Common Loon
2874,Cortland,Animal,Birds,Mockingbirds and Thrashers,Dumetella carolinensis,Gray Catbird
2875,Cortland,Animal,Birds,Mockingbirds and Thrashers,Mimus polyglottos,Northern Mockingbird
2876,Cortland,Animal,Birds,Mockingbirds and Thrashers,Toxostoma rufum,Brown Thrasher
2877,Cortland,Animal,Birds,Nightbirds,Chordeiles minor,Common Nighthawk
2878,Cortland,Animal,Birds,Nuthatches,Sitta canadensis,Red-breasted Nuthatch
2879,Cortland,Animal,Birds,Nuthatches,Sitta carolinensis,White-breasted Nuthatch
2880,Cortland,Animal,Birds,Old World Sparrows,Passer domesticus,House Sparrow
2881,Cortland,Animal,Birds,Owls,Asio otus,Long-eared Owl
2882,Cortland,Animal,Birds,Owls,Bubo virginianus,Great Horned Owl
2883,Cortland,Animal,Birds,Owls,Megascops asio,Eastern Screech-Owl
2884,Cortland,Animal,Birds,Owls,Strix varia,Barred Owl
2885,Cortland,Animal,Birds,Owls,Tyto alba,Barn Owl
2886,Cortland,Animal,Birds,Pigeons and Doves,Columba livia,Rock Pigeon
2887,Cortland,Animal,Birds,Pigeons and Doves,Zenaida macroura,Mourning Dove
2888,Cortland,Animal,Birds,Sparrows and Towhees,Ammodramus henslowii,Henslow's Sparrow
2889,Cortland,Animal,Birds,Sparrows and Towhees,Ammodramus savannarum,Grasshopper Sparrow
2890,Cortland,Animal,Birds,Sparrows and Towhees,Junco hyemalis,Dark-eyed Junco
2891,Cortland,Animal,Birds,Sparrows and Towhees,Melospiza georgiana,Swamp Sparrow
2892,Cortland,Animal,Birds,Sparrows and Towhees,Melospiza melodia,Song Sparrow
2893,Cortland,Animal,Birds,Sparrows and Towhees,Passerculus sandwichensis,Savannah Sparrow
2894,Cortland,Animal,Birds,Sparrows and Towhees,Pipilo erythrophthalmus,Eastern Towhee
2895,Cortland,Animal,Birds,Sparrows and Towhees,Pooecetes gramineus,Vesper Sparrow
2896,Cortland,Animal,Birds,Sparrows and Towhees,Spizella passerina,Chipping Sparrow
2897,Cortland,Animal,Birds,Sparrows and Towhees,Spizella pusilla,Field Sparrow
2898,Cortland,Animal,Birds,Sparrows and Towhees,Zonotrichia albicollis,White-throated Sparrow
2899,Cortland,Animal,Birds,Starlings,Sturnus vulgaris,European Starling
2900,Cortland,Animal,Birds,Swallows,Hirundo rustica,Barn Swallow
2901,Cortland,Animal,Birds,Swallows,Petrochelidon pyrrhonota,Cliff Swallow
2902,Cortland,Animal,Birds,Swallows,Progne subis,Purple Martin
2903,Cortland,Animal,Birds,Swallows,Riparia riparia,Bank Swallow
2904,Cortland,Animal,Birds,Swallows,Stelgidopteryx serripennis,Northern Rough-winged Swallow
2905,Cortland,Animal,Birds,Swallows,Tachycineta bicolor,Tree Swallow
2906,Cortland,Animal,Birds,Thrushes and Bluebirds,Catharus fuscescens,Veery
2907,Cortland,Animal,Birds,Thrushes and Bluebirds,Catharus guttatus,Hermit Thrush
2908,Cortland,Animal,Birds,Thrushes and Bluebirds,Hylocichla mustelina,Wood Thrush
2909,Cortland,Animal,Birds,Thrushes and Bluebirds,Sialia sialis,Eastern Bluebird
2910,Cortland,Animal,Birds,Thrushes and Bluebirds,Turdus migratorius,American Robin
2911,Cortland,Animal,Birds,Vireos,Vireo flavifrons,Yellow-throated Vireo
2912,Cortland,Animal,Birds,Vireos,Vireo gilvus,Warbling Vireo
2913,Cortland,Animal,Birds,Vireos,Vireo olivaceus,Red-eyed Vireo
2914,Cortland,Animal,Birds,Vireos,Vireo solitarius,Blue-headed Vireo
2915,Cortland,Animal,Birds,Waxwings,Bombycilla cedrorum,Cedar Waxwing
2916,Cortland,Animal,Birds,Woodpeckers,Colaptes auratus,Northern Flicker
2917,Cortland,Animal,Birds,Woodpeckers,Dryocopus pileatus,Pileated Woodpecker
2918,Cortland,Animal,Birds,Woodpeckers,Melanerpes carolinus,Red-bellied Woodpecker
2919,Cortland,Animal,Birds,Woodpeckers,Melanerpes erythrocephalus,Red-headed Woodpecker
2920,Cortland,Animal,Birds,Woodpeckers,Picoides pubescens,Downy Woodpecker
2921,Cortland,Animal,Birds,Woodpeckers,Picoides villosus,Hairy Woodpecker
2922,Cortland,Animal,Birds,Woodpeckers,Sphyrapicus varius,Yellow-bellied Sapsucker
2923,Cortland,Animal,Birds,Wood-Warblers,Cardellina canadensis,Canada Warbler
2924,Cortland,Animal,Birds,Wood-Warblers,Geothlypis formosa,Kentucky Warbler
2925,Cortland,Animal,Birds,Wood-Warblers,Geothlypis philadelphia,Mourning Warbler
2926,Cortland,Animal,Birds,Wood-Warblers,Geothlypis trichas,Common Yellowthroat
2927,Cortland,Animal,Birds,Wood-Warblers,Helmitheros vermivorum,Worm-eating Warbler
2928,Cortland,Animal,Birds,Wood-Warblers,Mniotilta varia,Black-and-white Warbler
2929,Cortland,Animal,Birds,Wood-Warblers,Oreothlypis ruficapilla,Nashville Warbler
2930,Cortland,Animal,Birds,Wood-Warblers,Parkesia motacilla,Louisiana Waterthrush
2931,Cortland,Animal,Birds,Wood-Warblers,Parkesia noveboracensis,Northern Waterthrush
2932,Cortland,Animal,Birds,Wood-Warblers,Seiurus aurocapilla,Ovenbird
2933,Cortland,Animal,Birds,Wood-Warblers,Setophaga americana,Northern Parula
2934,Cortland,Animal,Birds,Wood-Warblers,Setophaga caerulescens,Black-throated Blue Warbler
2935,Cortland,Animal,Birds,Wood-Warblers,Setophaga cerulea,Cerulean Warbler
2936,Cortland,Animal,Birds,Wood-Warblers,Setophaga citrina,Hooded Warbler
2937,Cortland,Animal,Birds,Wood-Warblers,Setophaga coronata,Yellow-rumped Warbler
2938,Cortland,Animal,Birds,Wood-Warblers,Setophaga discolor,Prairie Warbler
2939,Cortland,Animal,Birds,Wood-Warblers,Setophaga fusca,Blackburnian Warbler
2940,Cortland,Animal,Birds,Wood-Warblers,Setophaga magnolia,Magnolia Warbler
2941,Cortland,Animal,Birds,Wood-Warblers,Setophaga pensylvanica,Chestnut-sided Warbler
2942,Cortland,Animal,Birds,Wood-Warblers,Setophaga petechia,Yellow Warbler
2943,Cortland,Animal,Birds,Wood-Warblers,Setophaga pinus,Pine Warbler
2944,Cortland,Animal,Birds,Wood-Warblers,Setophaga ruticilla,American Redstart
2945,Cortland,Animal,Birds,Wood-Warblers,Setophaga virens,Black-throated Green Warbler
2946,Cortland,Animal,Birds,Wood-Warblers,Vermivora cyanoptera,Blue-winged Warbler
2947,Cortland,Animal,Birds,Wood-Warblers,Vermivora cyanoptera x chrysoptera,Brewster's Warbler
2948,Cortland,Animal,Birds,Wrens,Cistothorus palustris,Marsh Wren
2949,Cortland,Animal,Birds,Wrens,Thryothorus ludovicianus,Carolina Wren
2950,Cortland,Animal,Birds,Wrens,Troglodytes aedon,House Wren
2951,Cortland,Animal,Birds,Wrens,Troglodytes hiemalis,Winter Wren
2952,Cortland,Animal,Dragonflies and Damselflies,Damselflies,Lestes unguiculatus,Lyre-tipped Spreadwing
2953,Cortland,Animal,Mammals,Bats,Lasionycteris noctivagans,Silver-haired Bat
2954,Cortland,Animal,Mammals,Bats,Myotis septentrionalis,Northern Long-eared Bat
2955,Cortland,Animal,Mammals,Bats,Perimyotis subflavus,Tri-colored Bat
2956,Cortland,Animal,Mussels and Clams,Freshwater Mussels,Alasmidonta varicosa,Brook Floater
2957,Cortland,Animal,Mussels and Clams,Freshwater Mussels,Lampsilis cariosa,Yellow Lampmussel
2958,Cortland,Animal,Mussels and Clams,Freshwater Mussels,Lasmigona subviridis,Green Floater
2959,Cortland,Animal,Reptiles,Snakes,Diadophis punctatus,Ring-necked Snake
2960,Cortland,Animal,Reptiles,Snakes,Lampropeltis triangulum,Milksnake
2961,Cortland,Animal,Reptiles,Snakes,Nerodia sipedon,Northern Watersnake
2962,Cortland,Animal,Reptiles,Snakes,Opheodrys vernalis,Smooth Green Snake
2963,Cortland,Animal,Reptiles,Snakes,Storeria dekayi,Dekay's Brownsnake
2964,Cortland,Animal,Reptiles,Snakes,Storeria occipitomaculata,Red-bellied Snake
2965,Cortland,Animal,Reptiles,Snakes,Thamnophis sirtalis,Common Gartersnake
2966,Cortland,Animal,Reptiles,Turtles,Chelydra serpentina,Snapping Turtle
2967,Cortland,Animal,Reptiles,Turtles,Chrysemys picta,Painted Turtle
2968,Cortland,Animal,Reptiles,Turtles,Glyptemys insculpta,Wood Turtle
2969,Cortland,Natural Community,Freshwater Nontidal Wetlands,Open Mineral Soil Wetlands,Inland calcareous lake shore,Inland Calcareous Lake Shore
2970,Cortland,Natural Community,Freshwater Nontidal Wetlands,Open Peatlands,Dwarf shrub bog,Dwarf Shrub Bog
2971,Cortland,Natural Community,Freshwater Nontidal Wetlands,Open Peatlands,Highbush blueberry bog thicket,Highbush Blueberry Bog Thicket
2972,Cortland,Natural Community,Freshwater Nontidal Wetlands,Open Peatlands,Marl pond shore,Marl Pond Shore
2973,Cortland,Natural Community,Freshwater Nontidal Wetlands,Open Peatlands,Rich sloping fen,Rich Sloping Fen
2974,Cortland,Natural Community,Uplands,Forested Uplands,Maple-basswood rich mesic forest,Maple-Basswood Rich Mesic Forest
2975,Cortland,Plant,Ferns and Fern Allies,Clubmosses,Diphasiastrum complanatum,Northern Running-pine
2976,Cortland,Plant,Ferns and Fern Allies,Ferns,Botrychium oneidense,Blunt-lobe Grape Fern
2977,Cortland,Plant,Flowering Plants,Grasses,Poa paludigena,Slender Marsh Blue Grass
2978,Cortland,Plant,Flowering Plants,Orchids,Aplectrum hyemale,Puttyroot
2979,Cortland,Plant,Flowering Plants,Orchids,Arethusa bulbosa,Dragon's Mouth Orchid
2980,Cortland,Plant,Flowering Plants,Orchids,Cypripedium parviflorum var. pubescens,Large Yellow Lady's Slipper
2981,Cortland,Plant,Flowering Plants,Orchids,Cypripedium reginae,Showy Lady's Slipper
2982,Cortland,Plant,Flowering Plants,Orchids,Neottia bifolia,Southern Twayblade
2983,Cortland,Plant,Flowering Plants,Orchids,Neottia convallarioides,Broad-lipped Twayblade
2984,Cortland,Plant,Flowering Plants,Orchids,Platanthera hookeri,Hooker's Orchid
2985,Cortland,Plant,Flowering Plants,Other Flowering Plants,Andersonglossum virginianum,Wild Comfrey
2986,Cortland,Plant,Flowering Plants,Other Flowering Plants,Betula pumila,Swamp Birch
2987,Cortland,Plant,Flowering Plants,Other Flowering Plants,Celastrus scandens,American Bittersweet
2988,Cortland,Plant,Flowering Plants,Other Flowering Plants,Helanthium tenellum,Burhead
2989,Cortland,Plant,Flowering Plants,Other Flowering Plants,Hippuris vulgaris,Mare's Tail
2990,Cortland,Plant,Flowering Plants,Other Flowering Plants,Hypericum ascyron ssp. pyramidatum,Great St. John's Wort
2991,Cortland,Plant,Flowering Plants,Other Flowering Plants,Hypericum prolificum,Shrubby St. John's Wort
2992,Cortland,Plant,Flowering Plants,Other Flowering Plants,Lemna perpusilla,Minute Duckweed
2993,Cortland,Plant,Flowering Plants,Other Flowering Plants,Linum sulcatum,Yellow Wild Flax
2994,Cortland,Plant,Flowering Plants,Other Flowering Plants,Orontium aquaticum,Golden Club
2995,Cortland,Plant,Flowering Plants,Other Flowering Plants,Panax quinquefolius,American Ginseng
2996,Cortland,Plant,Flowering Plants,Other Flowering Plants,Polemonium vanbruntiae,Jacob's Ladder
2997,Cortland,Plant,Flowering Plants,Other Flowering Plants,Polygonum erectum,Erect Knotweed
2998,Cortland,Plant,Flowering Plants,Other Flowering Plants,Potamogeton alpinus,Red Pondweed
2999,Cortland,Plant,Flowering Plants,Other Flowering Plants,Potamogeton diversifolius,Southern Snailseed Pondweed
3000,Cortland,Plant,Flowering Plants,Other Flowering Plants,Potamogeton strictifolius,Straight-leaved Pondweed
3001,Cortland,Plant,Flowering Plants,Other Flowering Plants,Pterospora andromedea,Pinedrops
3002,Cortland,Plant,Flowering Plants,Other Flowering Plants,Rorippa aquatica,Lake Cress
3003,Cortland,Plant,Flowering Plants,Other Flowering Plants,Sparganium natans,Small Bur-reed
3004,Cortland,Plant,Flowering Plants,Other Flowering Plants,Trillium cernuum,Nodding Trillium
3005,Cortland,Plant,Flowering Plants,Other Flowering Plants,Triosteum angustifolium,Narrow-leaf Feverwort
3006,Cortland,Plant,Flowering Plants,Other Flowering Plants,Trollius laxus,Spreading Globeflower
3007,Cortland,Plant,Flowering Plants,Other Flowering Plants,Ulmus thomasii,Cork Elm
3008,Cortland,Plant,Flowering Plants,Sedges,Carex arcta,Northern Clustered Sedge
3009,Cortland,Plant,Flowering Plants,Sedges,Carex capillaris,Hair-like Sedge
3010,Cortland,Plant,Flowering Plants,Sedges,Carex schweinitzii,Schweinitz's Sedge
3011,Cortland,Plant,Flowering Plants,Sedges,Carex vaginata,Sheathed Sedge
3012,Counties Unknown,Plant,Ferns and Fern Allies,Ferns,Asplenium pinnatifidum,Lobed Spleenwort
3013,Counties Unknown,Plant,Flowering Plants,Other Flowering Plants,Parnassia palustris,Marsh Grass-of-Parnassus
3014,Counties Unknown,Plant,Flowering Plants,Other Flowering Plants,Polygala brevifolia,Short-leaved Milkwort
3015,Delaware,Animal,Amphibians,Frogs and Toads,Anaxyrus americanus,American Toad
3016,Delaware,Animal,Amphibians,Frogs and Toads,Hyla versicolor,Gray Treefrog
3017,Delaware,Animal,Amphibians,Frogs and Toads,Lithobates catesbeianus,Bullfrog
3018,Delaware,Animal,Amphibians,Frogs and Toads,Lithobates clamitans,Green Frog
3019,Delaware,Animal,Amphibians,Frogs and Toads,Lithobates palustris,Pickerel Frog
3020,Delaware,Animal,Amphibians,Frogs and Toads,Lithobates pipiens,Northern Leopard Frog
3021,Delaware,Animal,Amphibians,Frogs and Toads,Lithobates sylvaticus,Wood Frog
3022,Delaware,Animal,Amphibians,Frogs and Toads,Pseudacris crucifer,Spring Peeper
3023,Delaware,Animal,Amphibians,Salamanders,Ambystoma jeffersonianum,Jefferson Salamander
3024,Delaware,Animal,Amphibians,Salamanders,Ambystoma laterale,Blue-spotted Salamander
3025,Delaware,Animal,Amphibians,Salamanders,Ambystoma maculatum,Spotted Salamander
3026,Delaware,Animal,Amphibians,Salamanders,Cryptobranchus alleganiensis,Hellbender
3027,Delaware,Animal,Amphibians,Salamanders,Desmognathus fuscus,Dusky Salamander
3028,Delaware,Animal,Amphibians,Salamanders,Desmognathus ochrophaeus,Allegheny Mountain Dusky Salamander
3029,Delaware,Animal,Amphibians,Salamanders,Eurycea bislineata,Northern Two-lined Salamander
3030,Delaware,Animal,Amphibians,Salamanders,Eurycea longicauda,Longtail Salamander
3031,Delaware,Animal,Amphibians,Salamanders,Gyrinophilus porphyriticus,Spring Salamander
3032,Delaware,Animal,Amphibians,Salamanders,Notophthalmus viridescens,Eastern Newt
3033,Delaware,Animal,Amphibians,Salamanders,Plethodon cinereus,Redback Salamander
3034,Delaware,Animal,Amphibians,Salamanders,Plethodon glutinosus,Northern Slimy Salamander
3035,Delaware,Animal,Amphibians,Salamanders,Pseudotriton ruber,Red Salamander
3036,Delaware,Animal,Birds,Blackbirds and Orioles,Agelaius phoeniceus,Red-winged Blackbird
3037,Delaware,Animal,Birds,Blackbirds and Orioles,Dolichonyx oryzivorus,Bobolink
3038,Delaware,Animal,Birds,Blackbirds and Orioles,Icterus galbula,Baltimore Oriole
3039,Delaware,Animal,Birds,Blackbirds and Orioles,Molothrus ater,Brown-headed Cowbird
3040,Delaware,Animal,Birds,Blackbirds and Orioles,Quiscalus quiscula,Common Grackle
3041,Delaware,Animal,Birds,Blackbirds and Orioles,Sturnella magna,Eastern Meadowlark
3042,Delaware,Animal,Birds,Cardinals and Buntings,Cardinalis cardinalis,Northern Cardinal
3043,Delaware,Animal,Birds,Cardinals and Buntings,Passerina cyanea,Indigo Bunting
3044,Delaware,Animal,Birds,Cardinals and Buntings,Pheucticus ludovicianus,Rose-breasted Grosbeak
3045,Delaware,Animal,Birds,Cardinals and Buntings,Piranga olivacea,Scarlet Tanager
3046,Delaware,Animal,Birds,Chickadees and Titmice,Baeolophus bicolor,Tufted Titmouse
3047,Delaware,Animal,Birds,Chickadees and Titmice,Poecile atricapillus,Black-capped Chickadee
3048,Delaware,Animal,Birds,Creepers,Certhia americana,Brown Creeper
3049,Delaware,Animal,Birds,Crows and Jays,Corvus brachyrhynchos,American Crow
3050,Delaware,Animal,Birds,Crows and Jays,Corvus corax,Common Raven
3051,Delaware,Animal,Birds,Crows and Jays,Cyanocitta cristata,Blue Jay
3052,Delaware,Animal,Birds,Cuckoos,Coccyzus americanus,Yellow-billed Cuckoo
3053,Delaware,Animal,Birds,Cuckoos,Coccyzus erythropthalmus,Black-billed Cuckoo
3054,Delaware,Animal,Birds,Finches and Crossbills,Coccothraustes vespertinus,Evening Grosbeak
3055,Delaware,Animal,Birds,Finches and Crossbills,Haemorhous mexicanus,House Finch
3056,Delaware,Animal,Birds,Finches and Crossbills,Haemorhous purpureus,Purple Finch
3057,Delaware,Animal,Birds,Finches and Crossbills,Loxia curvirostra,Red Crossbill
